Trans Date,Store,Store Name,City,Brand,Txn,NetAmount,DiscAmount,Dine In Sale,Dine In Trans,Delivery Sale,Delivery Trans,3rd Party Sale,3rd Party Trans,Take Away Sale,Take Away Trans
28-02-2021,LUC011,Crown Mall,Lucknow,Wow! Momo,22,5995.06,777.06,2968.46,139,0,0,18774,146,1168,117
01-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,170,37830.44,841.99,34942.43,121,0,0,22052,119,3226,115
02-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,144,33111.15,539,30349.39,123,0,0,11818,156,7208,143
03-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,191,42678.58,749,40078.03,164,0,0,17205,183,1089,186
04-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,149,34355.85,1013,31716.85,188,0,0,29945,108,7848,127
05-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,242,58809.52,921,50081.1,173,0,0,18096,173,2806,113
06-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,283,69071.31,770.3,57959.14,125,0,0,17852,132,1712,131
07-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,140,30422.35,377,28586.35,121,0,0,27742,169,7380,126
08-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,151,38102.01,879.69,34444.41,188,0,0,18119,169,3180,118
09-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,155,33589.79,657.9,28690.99,135,0,0,24197,151,1019,108
10-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,154,33220.02,401.98,30948.96,186,0,0,15478,126,6670,150
11-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,126,30004.46,1294.02,25759.72,113,0,0,21193,184,4398,159
12-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,275,65545.66,757.58,4145.58,193,0,0,17136,175,7074,138
13-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,309,73781.81,383.06,6458.46,157,0,0,10467,161,3504,184
14-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,150,31559.23,209,30444.23,166,0,0,15424,114,3748,142
15-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,116,26683.59,1077.98,19967.52,132,0,0,12518,176,3211,106
16-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,177,41486.09,738,38420.96,152,0,0,23995,104,6825,117
17-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,155,31381.5,547.89,28722.39,144,0,0,18341,185,7995,199
18-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,171,37141.22,754.98,35180.2,125,0,0,25957,135,5484,117
19-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,261,62598.69,882,57235.03,177,0,0,23517,100,7176,189
20-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,318,76001.72,1168,72287.72,188,0,0,12728,175,3572,172
21-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,154,36691.04,258,34442.67,131,0,0,14533,175,4843,191
22-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,183,39675.52,880,35672.52,163,0,0,28353,155,4359,194
23-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,201,52230.78,656,49987.78,192,0,0,26221,190,3093,168
24-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,240,58277.29,477,56649.29,106,0,0,27411,159,1309,151
25-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,384,110001.29,387,106683.88,172,0,0,25116,117,6391,100
26-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,302,76960.18,841,72555.47,200,0,0,22227,158,1693,160
27-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,307,73684.35,869,67577.73,159,0,0,23960,112,2367,196
28-02-2021,LUC013,Phoenix Mall Food Court,Lucknow,Wow! Momo,228,50468.91,939,46010.91,197,0,0,16440,161,2404,105
01-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,11,1830.01,727,0,130,0,0,16032,180,7312,136
02-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,14,3655.03,907,0,160,0,0,23861,167,3509,178
03-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,9,2269.02,431,0,114,0,0,18096,179,1744,138
04-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,9,2558.31,791.75,0,181,0,0,16363,193,6466,177
05-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,6,1450.02,316,0,197,0,0,15967,131,4198,122
06-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,7,1949.01,343,0,129,0,0,22767,190,2821,157
07-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,8,1290.01,537,0,143,0,0,28806,134,4542,115
08-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,12,3000.01,808,0,181,0,0,25770,122,2154,118
09-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,7,1855.19,199.84,0,157,0,0,22634,130,7693,165
12-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,6,1543.03,365,0,196,0,0,13418,187,7956,116
14-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,9,1527.01,641,0,147,0,0,26977,196,3696,133
16-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,9,2896.01,475,0,143,0,0,22221,135,1273,199
17-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,11,1283.01,477.86,0,169,0,0,29923,140,3993,152
18-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,3,423,221,0,130,0,0,16998,194,6943,109
19-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,6,1285.16,397.85,0,151,0,0,14071,135,4422,179
20-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,15,3883.01,846.05,-276,181,0,0,11847,157,5381,158
21-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,5,922,355,0,147,0,0,29805,130,3524,185
22-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,9,2060.91,518.1,0,135,0,0,27168,172,2848,128
24-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,16,3653.88,794.15,0,199,0,0,13649,181,3229,123
25-02-2021,LUC014,Wow Momo Base Kitchen Talkatora,Lucknow,Wow! Momo,3,733.02,90,0,141,0,0,15339,108,2825,146
01-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,49,10164.8,1873.73,935,125,0,0,24213,151,3926,100
02-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,40,8045.88,501.04,5474.9,122,0,0,29984,188,1091,157
03-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,58,11368.83,1492.89,5177.68,160,0,0,25523,190,4163,121
04-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,55,9834.13,1845.34,4392.43,117,0,0,17172,122,3789,169
05-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,59,11874.85,1389.59,6330.43,138,0,0,11654,194,7450,128
06-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,49,10882.54,972.36,7921.88,185,0,0,18101,109,3340,103
07-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,31,6417.49,690.39,2887.9,158,0,0,11568,147,2658,197
08-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,30,7049.73,1142.04,3490.72,193,0,0,13704,113,3517,160
09-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,29,4954.76,735.07,3122.81,166,0,0,15362,158,7467,133
10-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,44,8954.74,1483.75,4088.47,171,0,0,12582,129,5178,188
11-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,62,11101.04,3267.88,1142.87,104,0,0,19361,178,5581,169
12-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,52,11610.27,1204.43,5154.66,113,0,0,24666,154,7627,195
13-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,50,9528.96,1211.66,4812.61,117,0,0,21435,158,2561,181
14-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,49,9472.99,1875.55,5397.52,155,0,0,19783,176,3004,163
15-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,35,6399.02,810.94,4040.95,191,0,0,19950,104,1412,177
16-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,47,10419.17,1041.85,6581,175,0,0,29671,117,1664,147
17-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,39,7535.71,905.22,4073.9,128,0,0,20128,144,1334,116
18-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,54,10352.56,1941.2,4163.99,119,0,0,19516,128,5367,144
19-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,66,10996.57,2888.16,4753.72,191,0,0,24681,176,2137,112
20-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,54,10522.62,1321.83,6349.44,131,0,0,13988,141,3053,155
21-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,25,4708.5,835.18,1495.68,175,0,0,11360,159,3083,196
22-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,49,9437.27,1530.36,4993.62,166,0,0,22179,137,2719,151
23-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,48,10129.74,1615.19,4621.9,135,0,0,10684,134,7660,107
24-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,39,7992.45,1212.27,4425.72,115,0,0,24273,136,4728,129
25-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,55,12770.95,1556.61,6002.51,101,0,0,26817,152,6846,151
26-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,37,7079.87,988.06,3914.9,115,0,0,17927,106,7562,114
27-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,51,9917.53,1251.47,5257.99,179,0,0,16915,144,5494,180
28-02-2021,LUC015,Indira Nagar,Lucknow,Wow! Momo,36,7399.66,1322.39,2958.95,118,0,0,19065,105,7258,104
18-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,6,5.74,0,5.74,133,0,0,14894,194,5767,116
19-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,4,0,0,-4.76,132,0,0,10441,122,7732,133
22-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,44,7184.14,1030.1,332,109,0,0,25888,161,4142,102
23-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,41,6502.63,951.5,0,189,0,0,22886,123,3789,105
24-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,22,4312.78,361.48,258,182,0,0,27203,135,4629,132
25-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,56,11675.98,1395.52,-20,107,0,0,12305,148,5822,130
26-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,24,4561.4,750.28,33.9,188,0,0,19148,169,2284,200
27-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,40,8366.96,939.52,16.95,130,0,0,22856,152,4692,193
28-02-2021,LUC016,Kapoorthala Wow Momo,Lucknow,Wow! Momo,24,4824.58,307.3,228,135,0,0,18623,139,2102,185
01-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,41,10330.19,1444.6,0,138,0,0,29938,108,7035,118
02-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,45,11266.49,1266.02,0,193,0,0,14540,193,3037,150
03-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,37,10371.03,1156.1,0,106,0,0,17142,136,3948,167
04-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,53,11928.26,2356.31,0,135,0,0,10393,132,6119,118
05-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,44,13137.58,1471.78,0,135,0,0,21176,124,4134,136
06-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,37,11570.96,595.2,0,126,0,0,22541,150,2113,168
07-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,47,12519.05,1618.6,0,113,0,0,10251,141,4463,177
08-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,31,8598.74,1243.3,0,113,0,0,13572,136,5778,197
09-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,45,11341.19,1052.71,0,115,0,0,15738,113,2915,129
10-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,31,10954.73,950.7,0,117,0,0,24587,163,3615,172
11-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,46,11147.78,2060.66,0,141,0,0,14855,198,1984,171
12-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,43,11601.95,1515.21,0,154,0,0,10393,141,1407,185
13-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,46,14838.35,1882.31,0,152,0,0,23826,145,7154,176
14-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,37,9178.32,1255.1,0,174,0,0,22077,147,7083,187
15-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,108,19233.62,0,0,189,0,0,25094,175,2384,121
16-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,24,6724.7,776.1,0,133,0,0,27844,118,6228,138
17-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,47,10709.57,1461.3,0,116,0,0,17436,185,6036,142
18-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,44,13350.48,1907.02,0,136,0,0,20974,131,3660,132
19-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,52,13964.61,1772.75,0,122,0,0,10764,156,3057,123
20-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,54,15218.93,1596.21,0,125,0,0,24626,130,4185,128
21-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,42,10874.98,1346.41,0,178,0,0,25904,149,4983,139
22-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,42,10696.48,1147.2,0,187,0,0,24940,102,4719,114
23-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,40,11002.67,1305.07,0,135,0,0,28162,134,2428,148
24-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,48,12338.73,1192.4,0,152,0,0,28936,103,4359,112
25-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,47,13884.62,1826.44,0,163,0,0,15326,129,4149,137
26-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,49,11092.74,1843.4,0,116,0,0,24298,110,1667,121
27-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,40,12661.28,1337.6,0,144,0,0,24490,176,5677,121
28-02-2021,MUM002,Cr2,Mumbai,Wow! Momo,36,9502.22,867.84,0,119,0,0,22164,189,4643,180
01-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,83,21778.53,676.59,18538.12,143,0,0,28572,168,6471,174
02-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,97,24564.33,966.8,17538.13,135,0,0,19591,157,1111,175
03-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,85,19077.66,1048.69,14800.35,113,0,0,17074,101,5130,113
04-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,140,33694.13,2377.16,24548.29,113,0,0,13561,174,2750,106
05-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,164,42056.48,880.5,35294.98,133,0,0,25904,100,5086,137
06-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,193,45497.47,849.59,39066.59,159,0,0,12731,129,1967,100
07-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,107,25105.94,1266.55,19165.49,197,0,0,12755,120,6323,176
08-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,86,22903.09,1506.3,13044.36,180,0,0,16295,108,3013,134
09-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,107,29181.55,1925.15,19711.69,138,0,0,16368,192,2548,102
10-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,96,21703.74,1363.3,15930.04,105,0,0,16254,115,3113,172
11-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,103,25377.61,1712.16,19107.77,187,0,0,16644,136,1285,140
12-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,204,53091,1538.74,43084.82,179,0,0,16833,166,4241,163
13-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,226,51767.08,1128.65,45986.33,183,0,0,13724,200,5726,176
14-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,77,15693.15,788.47,11199.62,133,0,0,22279,150,3182,113
15-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,219,46383.52,882.37,15837.89,199,0,0,10914,146,6637,119
16-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,100,24745.46,1373.24,20008.27,104,0,0,14100,189,3716,121
17-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,110,25851.53,1691.09,19094.62,150,0,0,24239,133,1150,140
18-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,91,21183.82,842.36,17430.75,117,0,0,21222,110,7086,164
19-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,184,43440.02,2142.47,34446.63,177,0,0,29349,110,7097,195
20-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,200,49204.66,816.4,43435.06,101,0,0,27197,196,2620,107
21-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,129,29487.72,993.6,25731.32,103,0,0,15504,173,6018,184
22-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,104,21579.45,911.99,18233.44,193,0,0,23882,129,3530,171
23-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,127,31538.81,945.19,27826,112,0,0,17938,152,7445,142
24-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,134,33481.97,917.39,28720.36,157,0,0,12152,192,2577,134
25-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,182,45662.34,1677.33,39547.67,140,0,0,14975,117,5535,103
26-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,240,63978.02,1899.56,55396.58,169,0,0,29113,173,2070,169
27-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,189,47892.03,1236,41526.55,126,0,0,16957,105,7914,119
28-02-2021,MUM003,Viviana Mall,Mumbai,Wow! Momo,117,29934.8,1396.56,24737.36,144,0,0,10024,116,7947,161
01-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,40,11073.75,945.2,5701.95,168,0,0,14586,175,4405,171
02-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,37,7229.78,933.2,3418.98,141,0,0,24971,177,2471,161
03-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,48,10910.13,1094.3,6106.23,116,0,0,29400,141,3535,180
04-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,60,15622.78,2407.7,8502.48,126,0,0,29684,150,3837,144
05-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,84,19976.08,1274.4,12017.24,149,0,0,18059,108,6533,114
06-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,73,18388.4,1068.8,14326.2,124,0,0,12689,135,1571,176
07-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,39,10311.74,1211.7,6789.44,102,0,0,18106,145,7973,157
08-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,58,12067.76,1864.9,4718.23,152,0,0,11115,122,4762,125
09-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,57,12706.47,1255,5870.99,163,0,0,17081,123,6607,122
10-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,47,10312.16,853.2,6365.35,152,0,0,15164,151,1793,129
11-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,78,15842.42,2573.2,6728.69,185,0,0,18497,118,2523,182
12-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,64,13673.38,1391.1,5785.14,132,0,0,27056,140,2210,138
13-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,82,17020.04,1497.7,10071.18,193,0,0,22142,143,2944,151
14-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,38,6633.45,1023.5,3669.81,176,0,0,15452,164,3961,118
15-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,123,23761.12,1048.6,4649.78,103,0,0,24869,166,4750,182
16-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,49,9223.73,1233.6,4670.95,108,0,0,18630,186,4224,181
17-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,54,11173.92,2160.1,5193.14,200,0,0,10897,149,2302,137
18-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,75,16480.28,1613.8,8074.57,124,0,0,11387,130,7312,106
19-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,75,17143.83,1966.16,9490.29,154,0,0,24245,186,1248,126
20-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,97,24144.34,2254.7,12521.56,193,0,0,24224,143,6767,190
21-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,42,9144.2,1099.3,5934.13,191,0,0,15295,155,3334,199
22-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,68,14481.22,1444.8,5402.79,142,0,0,21142,136,5128,187
23-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,56,14179.34,1782.3,6314.64,154,0,0,19602,198,7286,182
24-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,65,13881.96,1306.8,7574.07,114,0,0,27284,108,2155,106
25-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,117,28859.48,2450.2,16366.89,140,0,0,16449,180,4578,136
26-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,91,24066.31,2259.36,11495.71,149,0,0,25341,196,1947,170
27-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,69,17021.19,1596.66,8163,185,0,0,27521,119,2275,185
28-02-2021,MUM004,Seawoods grant central,Mumbai,Wow! Momo,49,11993.34,1029.96,6910.2,105,0,0,11429,162,5943,140
01-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,58,14259.19,493,11134.92,187,0,0,20797,187,4081,117
02-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,74,18182.02,443.07,13587.61,171,0,0,15584,190,7569,150
03-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,64,16508.89,607,12811.89,127,0,0,26070,104,4834,187
04-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,82,21043.37,1378.38,16887.37,150,0,0,18412,143,4415,119
05-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,130,36530.27,902.61,28446.65,133,0,0,19541,122,3455,147
06-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,147,41120.99,988.5,33110.9,200,0,0,20247,169,6602,153
07-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,78,18612.46,299,15923.21,161,0,0,11264,159,3789,130
08-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,64,17812.36,544.8,13970.79,137,0,0,12084,113,4777,145
09-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,77,17248.55,422.4,15202.94,147,0,0,10961,146,3761,159
10-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,78,18715.13,924.8,14143.63,140,0,0,23287,106,2764,139
11-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,98,22832.56,1108.63,17447.16,184,0,0,25868,106,7121,180
12-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,166,47622.39,692.11,39881.97,141,0,0,26567,110,3851,194
13-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,167,46408.81,1025.7,40544.81,200,0,0,20837,122,2914,199
14-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,92,27201.25,383.6,24532.85,199,0,0,13238,129,3426,193
15-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,176,41210.88,857.9,15745.38,117,0,0,11819,146,4246,199
16-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,87,20639.58,1020.3,17540.89,131,0,0,15159,125,2806,109
17-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,81,21887.89,675.6,17516.21,115,0,0,27051,123,2939,189
18-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,104,27531.18,1073.2,22255,193,0,0,27832,169,6228,191
19-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,173,47103.72,871.24,41491.43,167,0,0,10438,122,6036,176
20-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,166,42515.9,457.6,39098,135,0,0,15933,160,3681,182
21-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,85,21958.32,419,20638.31,180,0,0,15493,125,4982,102
22-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,104,26848.39,1273.5,22042.59,184,0,0,19036,168,2283,192
23-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,109,25362.15,636.8,21961.65,173,0,0,27313,194,4049,172
24-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,114,28829.95,512.2,24189.41,150,0,0,23300,107,3154,115
25-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,199,57207.88,518,51576.1,190,0,0,27805,151,4294,160
26-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,156,47285.66,713.6,42088.4,117,0,0,28455,111,5458,122
27-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,174,46013.71,997.7,42087.13,131,0,0,16022,197,1284,160
28-02-2021,MUM005,PHOIENIX MARKETCITY,Mumbai,Wow! Momo,110,29686.3,736.8,24579.36,126,0,0,29322,132,4925,132
01-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,62,14081.9,281,12654.88,112,0,0,12372,162,1813,105
02-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,50,11670.89,100,9640.89,125,0,0,28106,160,1307,139
03-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,71,16343.74,240.4,14254.12,195,0,0,12793,159,6179,137
04-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,67,16710.4,603.04,14108.41,175,0,0,26151,193,3972,133
05-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,122,30986.43,698.8,25146.91,107,0,0,14237,148,6479,154
06-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,117,30917.06,341.2,28244.22,165,0,0,24089,154,3197,186
07-02-2021,MUM006,Rcity,Mumbai,Wow! Momo,49,11487.73,102.8,10661.53,124,0,0,18975,174,3684,180
